,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,MAE,MAE,MAE,MAE,MAE,MAE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RPE (%),RPE (%),RPE (%),RPE (%),RPE (%),RPE (%),R²,R²,R²,R²,R²,R²
Model,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU
Cycle_Time_Before_Failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392195,0.015155174284918256,0.015245324269379818,0.0003170729384582794,0.00047614216671242634,0.01538687475677122,0.00037939688776333463,0.19199206696539323,0.1926711164035955,0.004052653128762398,0.005441627207432431,0.19495886584179775,0.004665235333558555,0.35797945783115337,0.35643438652493387,0.007342873646122755,0.007428804220723216,0.35957937720678274,0.008424110134804555,295.8403794671329,295.05138359582384,4.3647472276201755,5.295555444867242,297.0147819607305,8.206999440581548,-0.40378600819042076,-0.3916944272677638,0.9994085429919755,0.9993946188437913,-0.4163619439868851,0.9992215349047268
392194,0.01518930756033474,0.015279008125949114,0.00031778867872567956,0.0004765591344563598,0.015421015822827627,0.00038005648841029786,0.19242448153063063,0.1930985367108108,0.0040618013299559925,0.005447333295936792,0.19539128040450457,0.00467379816726862,0.35838236111886695,0.3568355243692492,0.007351156642152848,0.007435895532383973,0.35998405365747227,0.008433511060867576,296.5066866280949,295.71526137419283,4.374599930165593,5.306851545194256,297.6830659741555,8.225328581530942,-0.40506381248793755,-0.39296101842154507,0.9994080034047855,0.9993942765116371,-0.4176509787339322,0.9992208435088725
392193,0.015223594936317433,0.01531284405410563,0.0003185076576368236,0.00047698079517786415,0.015455311024622435,0.0003807740551767973,0.1928588483060948,0.19352788668081258,0.004070990925725124,0.005453093258144794,0.1958256471774267,0.004682949520588232,0.3587866278702049,0.35723801973262265,0.007359467732022739,0.00744302308874404,0.36039009960339874,0.00844299284947691,297.1760019477971,296.38213634343475,4.38449721507547,5.318201564527275,298.35436707116264,8.243795637145263,-0.4063497298316323,-0.39423565236100866,0.9994074603838904,0.999393929265303,-0.4189481988116117,0.9992201386013752
392192,0.015258037458797788,0.015346833086009464,0.0003192298972233017,0.00047740648445209063,0.015489761390918436,0.00038146689242244205,0.1932951805420815,0.1939591794108597,0.004080222197665544,0.005458900499092969,0.19626197918461538,0.004691862558049884,0.35919226579271163,0.3576418802890285,0.007367807074904445,0.007450184330277257,0.36079752278437754,0.008452484068318384,297.84834584360664,297.0520288464742,4.394439385631197,5.329605173517134,299.0287057070703,8.262318461719289,-0.4076438377347156,-0.3955184059280852,0.9994069138964095,0.9993935775172001,-0.4202536824091032,0.9992194333719334
392191,0.015292636183194156,0.015380976263182699,0.000319955419716991,0.00047783319250335943,0.015524367994703301,0.0003821201025805844,0.19373349160907027,0.1943924281170068,0.004089495429932965,0.005464724977499997,0.19670029002176873,0.0047003883820454515,0.35959928265506824,0.35804711377331105,0.007376174831235405,0.0074573676445491375,0.3612063310053481,0.008461964927860844,298.5237389180819,297.7249594107519,4.404426747871269,5.341059701184219,299.706102568084,8.280882708223196,-0.4089462147009799,-0.39680935694671016,0.9994063639090411,0.9993932231520452,-0.42156750874425986,0.9992187314622378
392190,0.015327392174519595,0.015415274636615817,0.00032068424755233725,0.000478258192013627,0.015559131901232651,0.00038280084662509,0.19417379499909096,0.19482764613545453,0.0040988109092722205,0.005470539476309794,0.19714059318090915,0.0047091986061503395,0.36000768628771695,0.35845372798180725,0.007384571162731446,0.007464562518318618,0.3616165321314284,0.008471503996611666,299.20220196107755,298.4009487503218,4.414459610622683,5.3525627620069605,300.3865785057387,8.299556085690677,-0.41025694024067794,-0.39810858423856255,0.9994058103880554,0.9993928678726401,-0.4228897580357447,0.9992180201983606
392189,0.015362306507491172,0.015449729266875507,0.00032141640336866674,0.00047868089804742965,0.015594054202994626,0.00038345207056913935,0.19461610432710705,0.195264846923918,0.004108168925046815,0.00547633819657534,0.19758290250478364,0.0047177228038812755,0.360417484583494,0.35886173077297645,0.0073929962323999055,0.007471766719288474,0.36202813409227375,0.008481041038599443,299.8837559518772,299.08001776797624,4.4245382855327815,5.364114115344877,301.0701545843396,8.318282104151157,-0.4115760948867033,-0.39941616763910637,0.9994052532992882,0.9993925120324177,-0.42422051154865836,0.9992173106910659
392188,0.015397380266640694,0.015484341224214012,0.000322151910012531,0.0004790992667933221,0.015629135967321718,0.0003841159097300601,0.19506043333242007,0.19570404406301367,0.00411756976926889,0.005482100755377572,0.1980272315059361,0.004726382352631576,0.36082868549827046,0.359271130068038,0.007401450204552932,0.007478972219778036,0.36244114487712403,0.00849062177307907,300.5684220613564,299.7621875574009,4.434663087101506,5.375712065265573,301.7568520148975,8.337103459080566,-0.412903760211083,-0.4007321880139396,0.9994046926081328,0.9993921569260636,-0.42555985156714615,0.9992165944888025
392187,0.015432614546427057,0.015519111588679923,0.00032289079054008266,0.00047951518868754234,0.015664378288922618,0.00038478032590312197,0.1955067958800915,0.19614525125766588,0.004127013736629598,0.005487846101146788,0.19847359404942796,0.004735056945183483,0.36124129705160074,0.35968193385161773,0.007409933244820934,0.007486186487814026,0.3628555725410472,0.008500232857024297,301.2562216541742,300.44747940535837,4.444834332714123,5.387358852112512,302.4466922254578,8.356008682610566,-0.41424001884179407,-0.40205672727546515,0.9994041282795341,0.9993918013282318,-0.4269078614553721,0.9992158740436414
392186,0.015468010451350055,0.015554041450230534,0.00032363306821948517,0.00047992872963034216,0.015699782307843083,0.0003853982031398827,0.19595520596238533,0.19658848233853207,0.004136501124529896,0.005493574942758619,0.1989220045862386,0.0047432755358620664,0.3616553273273796,0.3600941501724014,0.007418445520166218,0.00749340982604793,0.363271425207483,0.008509815891346138,301.94717629099574,301.13591479390277,4.455052342674386,5.3990548954507025,303.1396968865253,8.374951238202774,-0.4155849544799042,-0.40338986839988356,0.9994035602779803,0.9993914451790189,-0.428264625689609,0.9992151601160587
392185,0.015503569096065801,0.01558913190884575,0.00032437876653335497,0.0004803389996201583,0.01573534910386203,0.0003860996661025338,0.19640567770022987,0.19703375126344824,0.0041460322331117625,0.005499278433410136,0.1993724767806897,0.004752339304377877,0.3620707844745072,0.3605077871437975,0.007426987198896785,0.007500638699955614,0.36368871105768064,0.008519525551109075,302.6413077307451,301.82751540262444,4.4653174402381515,5.410799662490913,303.8358877759196,8.394061817092641,-0.41693865191704815,-0.40473169544451926,0.9994029885674961,0.9993910890413777,-0.42963022978755516,0.9992144241626398
392184,0.015539291605503738,0.015624384074643526,0.000325127909181238,0.00048074720499358305,0.015771079819895034,0.00038678101834064963,0.19685822534470052,0.19748107211889399,0.004155607365289849,0.005504968683833716,0.19982502511428574,0.004761211450577364,0.36248767670756304,0.3609228529446077,0.007435558450680308,0.007507877996519007,0.3641074383444745,0.008529245382589831,303.3386379328897,302.5223031109254,4.475629951647478,5.422594719448166,304.535286941302,8.413237317824958,-0.4183011970532504,-0.40608229356548553,0.9994024131116346,0.9993907321103375,-0.4310047604293312,0.9992136876538006
392183,0.015575179114985273,0.015659799067996943,0.00032588052008212045,0.0004811542298283786,0.015806975573877384,0.00038741260289637124,0.1973128632785219,0.19793045912147805,0.004165226826783576,0.005510654583564812,0.20027966374041575,0.004769595504861108,0.36290601230748804,0.36133935581970605,0.0074441594465582935,0.007515131361558649,0.36452761538360423,0.008538935552314686,304.0391890597555,303.22030000032703,4.485990206165181,5.434441313706148,305.23791658781767,8.43244867735696,-0.41967267691509225,-0.40744174903569697,0.9994018338734698,0.9993903737832542,-0.43238830540216755,0.9992129579176221
392182,0.015611232770344033,0.01569537801965293,0.0003266366233769746,0.0004815593974850721,0.01584303751190595,0.0003881312098220096,0.19776960601759264,0.19838192661944443,0.004174890926149664,0.005516329420185613,0.20073640717500005,0.00477885929953596,0.36332579962227496,0.361757304080727,0.007452790358960408,0.00752239612529155,0.3649492505600315,0.008548753864326677,304.7429834788753,303.92152835680923,4.496398536109878,5.446339135779711,305.94379914936354,8.4518332682557,-0.4210531796742416,-0.40881014926323966,0.9994012508155891,0.9993900144823863,-0.43378095366331393,0.9992122058502773
392181,0.015647453728047853,0.015731122070852564,0.00032739624343133963,0.000481962690347951,0.015879266808565887,0.0003888388788824499,0.19822846821252899,0.19883548909419954,0.004184599974815128,0.005521993069999997,0.2011952703006961,0.00478802339093023,0.3637470470676689,0.3621767061067619,0.007461451361719002,0.007529672283433333,0.365372352328654,0.008558593026875628,305.4500437653692,304.62601067318235,4.50685527689153,5.45828853842106,306.6529572912414,8.471293740972573,-0.4224427946663505,-0.41018758281010115,0.9994006639000842,0.9993896541969638,-0.43518279535917115,0.999211451219674
392180,0.015683843155322383,0.015767032373453126,0.0003281594048379395,0.00048236444972255856,0.015915664595689206,0.000389528026986318,0.19868946465023254,0.19929116116186044,0.004194354287110734,0.005527648997902096,0.20165626744093026,0.00479701202354312,0.36416976312787525,0.36259757034506446,0.007470142630083816,0.0075369613063875525,0.365796929207484,0.00856844414458468,306.1603927043584,305.3337696514921,4.517360767047454,5.470290236645817,307.3654138198258,8.490823120322162,-0.42384161241032436,-0.41157413941127685,0.999400073088544,0.999389292676978,-0.43659392178555456,0.9992106956498451
392179,0.015720402230276515,0.015803110090051826,0.00032892613241933657,0.0004827633186417166,0.01595223206946578,0.0003903197016176885,0.19915261025547784,0.19974895757482514,0.004204154180304918,0.005533283691822428,0.2021194137519814,0.004807035649766352,0.3645939563562776,0.36301990531176564,0.00747886434073687,0.007544257676376598,0.3662229897896655,0.008578413177643338,306.8740532934129,306.04482820545826,4.527915348278873,5.482343251217419,308.0811918240678,8.510543057519175,-0.4252497246279787,-0.41296990999425365,0.9993994783420456,0.9993889308045747,-0.438014425496275,0.9992099196067185
392178,0.015757132142029496,0.015839356394111263,0.00032969645123062305,0.0004831593470676759,0.015988970473218393,0.0003910802462363912,0.19961792009252338,0.20020889322336444,0.004213999974638185,0.005538897705152223,0.20258472499906546,0.004816757864402808,0.36501963537616483,0.3634437195925971,0.007487616671807553,0.007551561635830003,0.36665054274234643,0.00858839367353522,307.59104874503305,306.7592094629477,4.538519365487957,5.4944480129298725,308.8003146554323,8.530320523696034,-0.4266672242640863,-0.41437498669888506,0.9993988796211458,0.9993885685275151,-0.43944440030873877,0.9992091426897052
392177,0.015794034090839865,0.01587577247008667,0.0003304703865621503,0.00048355358105135195,0.016025880989841337,0.0003919197666283618,0.2000854093667447,0.2006709831372365,0.004223891993357993,0.005544501549530514,0.20305221615831387,0.00482727973732394,0.365446808881467,0.36386902184362435,0.007496399802887902,0.007558877587008738,0.3670795967960856,0.008598452771290475,308.31140248916654,307.47693676848155,4.549173166815394,5.506605951927361,309.52280579045674,8.550266243235228,-0.4280942055068293,-0.41578946289766705,0.9993982768858727,0.9993882051199824,-0.44088394123558716,0.9992083525191466
392176,0.0158311092882362,0.01591235951355492,0.0003312479639422966,0.0004839475895972063,0.016062964795274713,0.0003927294810393455,0.20055509342629113,0.2011352424873239,0.004233830562754129,0.005550110964941174,0.20352190211173712,0.004837513571999997,0.36587548563750166,0.3642958207919893,0.007505213915048076,0.007566212165964151,0.36751016075124227,0.008608531442319718,309.0351381757609,308.19803368577846,4.559877103678489,5.518819024755426,310.248688902641,8.570272069689898,-0.4295307638086612,-0.4172134332164159,0.9993976700957162,0.9993878394954938,-0.44233314455007244,0.9992075599516587
392175,0.015868358957149702,0.015949118731345375,0.0003320292091402737,0.0004843412271947837,0.016100223130837338,0.0003936263428398484,0.20102698776376468,0.2016016865872941,0.004243816012194587,0.005555724552122639,0.20399379858729416,0.00484862893419811,0.3663056744817286,0.3647241252366624,0.007514059190852042,0.007573564873808411,0.3679422434863106,0.008618674909648407,309.7622796773509,308.92252400033317,4.570631530809807,5.531087477644,310.97798795888247,8.590455588722186,-0.4309769959075904,-0.4186469935553707,0.9993970592096199,0.9993874717229884,-0.4437921078669924,0.9992067566458895
392174,0.015905784332048638,0.01598605134167258,0.0003328141481689741,0.0004847355411900678,0.016137657195119448,0.00039448958855493145,0.20150110801792456,0.20207033089528298,0.0042538486741619495,0.005561352837115837,0.20446792075377362,0.004859418293380611,0.36673738432451564,0.3651539440492046,0.0075229358143734494,0.0075809402077962745,0.3683758539473276,0.00862884534910569,310.49285109168426,309.65043172203207,4.581436806296355,5.54341275300486,311.710727081427,8.610696682312545,-0.43243299984889627,-0.42009024111072146,0.9993964441859705,0.9993871010631423,-0.44526093007542467,0.9992059495499789
392173,0.01594338665907476,0.01602315857427083,0.00033360280728785794,0.0004851306075036346,0.016175268270802574,0.0003953661342570454,0.2019774699754137,0.20254119101560286,0.004263928884290296,0.005566996635308055,0.20494428486903074,0.004870350872274879,0.3671706241499136,0.36558528617453895,0.0075318439712117255,0.007588338603352096,0.3688110011619265,0.00863905475905075,311.2268767443833,310.3817810878052,4.592293291619332,5.555795325879281,312.4469307151893,8.63104291378722,-0.43389887500728697,-0.42154327439657235,0.9993958249825897,0.999386727433935,-0.44673971146525937,0.9992051364389306
392172,0.015981167196181572,0.01606044167053069,0.00033439521300588135,0.00048552620577080953,0.016213057598029216,0.00039630199388305577,0.20245608957251182,0.20301428270047395,0.004274056981402624,0.005572653800712587,0.20542290663412321,0.004881877121377669,0.3676054030164414,0.36601816063173254,0.007540783848508368,0.007595759255205724,0.3692476942268466,0.008649308790085072,311.96438119164486,311.1165965643166,4.603201351694437,5.568235378909871,313.18662346569914,8.651539975340159,-0.4353747221095077,-0.4230061932673559,0.9993952015567237,0.9993863509536018,-0.44822855364580017,0.9992043162566092
392171,0.01601912721327464,0.016097901883637383,0.00033519139208446676,0.000485922254048855,0.016251026447000404,0.0003972206080233552,0.2029369828969121,0.2034896218517815,0.004284233307548821,0.005578323571666664,0.20590380213681714,0.004893251019285711,0.3680417300578819,0.3664525765147886,0.0075497556349634655,0.007603201938644443,0.36968594231632074,0.008659597953460529,312.7053892229789,311.85490285069267,4.614161354912757,5.580733236954894,313.9298301960215,8.672113918138587,-0.43686064325741336,-0.4244790989407059,0.9993945738650336,0.999385971646099,-0.44972755962859656,0.9992034907320678
392170,0.016057267992353866,0.016135540478711255,0.00033599137154051564,0.000486318772270727,0.01628917611833351,0.0003981638624530195,0.2034201661895238,0.20396722452285712,0.0042944582080441645,0.005584006205489257,0.20638698785619047,0.004904881761575176,0.36847961448408734,0.3668885429934488,0.007558759520852418,0.007610666857247258,0.3701257546828967,0.0086699253893641,313.449925863986,312.59672488128956,4.625173673182239,5.593289330599179,314.6765760298216,8.692806321284504,-0.43835674195151486,-0.42596209402079954,0.9993939418635854,0.9993855894658537,-0.4512368338512791,0.9992026592699458
392169,0.01609559082765781,0.016173358732950154,0.00033679517864946423,0.00048671788171063317,0.016327507869973543,0.0003990030316863432,0.20390565584630072,0.20444710692028636,0.004304732031508385,0.00558972296674641,0.2068724797126492,0.0049154821964114805,0.36891906558179643,0.36732606931400635,0.007567795698042891,0.0076181630362610695,0.37056714065062735,0.00868025897025808,314.19801637917453,313.34208782850027,4.636238681969756,5.60590619502645,315.4268862590097,8.713489135450256,-0.43986312311501097,-0.4274552825221811,0.9993933055078398,0.9993852029431676,-0.4527564821419712,0.9992018277606696
392168,0.016134097025810104,0.016211357935773933,0.0003376028409483838,0.00048711813771310907,0.016366023027123814,0.00039989749857704664,0.20439346842009568,0.20492928540574162,0.004315055129905287,0.0055954594726618685,0.20736029449665075,0.004926646182494002,0.36936009271546094,0.36776516480012933,0.007576864360011988,0.00762568453001696,0.37101010962734265,0.008690651388429296,314.9496862748185,314.0910171056019,4.647356760343784,5.618582804606849,316.1807864892944,8.734322418748699,-0.4413798931183175,-0.4289587698940789,0.9993926647526414,0.9993848130255599,-0.45428661183376184,0.9992009864941891
392167,0.01617278790596792,0.016249539388970963,0.0003384143862391251,0.0004875197168694813,0.01640472289079744,0.0004007778637979713,0.20488362062254195,0.2054137764978417,0.004325427858582944,0.005601217548317305,0.207850448680096,0.004937679827163459,0.36980270532808435,0.36820583885369557,0.00758596570186365,0.007633232201440149,0.37145467109595137,0.008701074957807942,315.70496130185643,314.84353836964414,4.658528291017688,5.631319758464077,316.9383025240408,8.75523746062069,-0.4429071598041068,-0.43047266304522713,0.9993920195522087,0.9993844195606841,-0.455827331715158,0.9992001405433131
392166,0.01621166479997265,0.01628790440684683,0.00033922984259150853,0.0004879230626183982,0.016443608811507957,0.00040153722330782323,0.20537612932596153,0.20590059687403842,0.004335850576314469,0.00560700168698795,0.2083429593740385,0.004947514236385539,0.3702469129420709,0.36864810095563777,0.00759509992034628,0.007640808031019273,0.37190083462294,0.00871145043936106,316.46386745883206,315.5996775243789,4.669753660393634,5.644117926556761,317.6994604628007,8.776128056911341,-0.44444503251286505,-0.4319970703692031,0.9993913698601222,0.9993840222158396,-0.45737875211581236,0.9991993044542558
392165,0.01625072905250271,0.016326454316375107,0.0003400492383465605,0.0004883267235239828,0.016482682134245995,0.00040242670801601056,0.2058710115653012,0.20638976337253015,0.0043463236453393835,0.00561279743985507,0.20883784361349397,0.004958660647584539,0.37069272516008567,0.3690919606668005,0.007604267213870614,0.00764840605984624,0.3723486098535016,0.00872194982354673,317.22643099487743,316.35946072323276,4.681033258607145,5.656976288698204,318.4642866325905,8.797246023232384,-0.4459936221089895,-0.4335321017702982,0.9993907156293144,0.9993836219380563,-0.45894098488788937,0.9991984465883808
392164,0.01628998202122856,0.01636519045735038,0.0003408726021197967,0.0004887329834782613,0.01652194421699726,0.00040317061159301853,0.2063682845400966,0.2068812929942029,0.004356847431405581,0.005618627699999998,0.20933511859806764,0.004968362247215493,0.37114015166592723,0.36953742762880826,0.00761346778252782,0.007656035984937098,0.3727980065143216,0.00873237707838076,317.99267841273945,317.1229143723227,4.692367479572295,5.6698975630049775,319.2328076147948,8.818316376799531,-0.44755304100742843,-0.4350778686899255,0.9993900568120575,0.9993832171501411,-0.46051414344791786,0.9991976029576585
392163,0.016329425076970033,0.01640411418254345,0.00034169996280455353,0.0004891401642602593,0.016561396393640484,0.00040394024000710494,0.20686796561646487,0.20737520290460051,0.004367422303811905,0.005624475752669901,0.20983480120968526,0.004978332058495142,0.37158920222541036,0.3699845115649448,0.0076227018281078375,0.007663690898745224,0.373249034410617,0.00874286534667527,318.7626364718502,317.8900651335148,4.703756721027568,5.682880510973436,320.0050501998186,8.839511125286908,-0.44912340320088484,-0.4366344841335903,0.9993893933599522,0.9993828089511212,-0.46209834277409056,0.9991967490676906
392162,0.016369059603855884,0.01644322685785882,0.0003425313495753675,0.0004895486279361819,0.0166010400857043,0.0004047467232523014,0.2073700723291262,0.2078715104359223,0.00437804863545135,0.00563034528004866,0.21033690946504857,0.004988681455231141,0.3720398866872618,0.37043322228104486,0.007631969554117972,0.007671372445862879,0.3737017034385715,0.008753421977799693,319.536332191442,318.6609399275282,4.71520138458238,5.695925938007435,320.78104153525493,8.860842118292474,-0.4507048242875933,-0.43820206269842465,0.9993887252239161,0.9993823970611068,-0.4636936995246692,0.9991958835484275
392161,0.0164088869994857,0.016482529862494457,0.000343366791891405,0.0004899593183393936,0.016640876672391138,0.0004053643701951008,0.207874622383455,0.20837023308905106,0.00438872680285489,0.005636245780731706,0.2108414608262774,0.004997153849024388,0.3724922149840273,0.3708835696663974,0.007641271165801728,0.007679084702888,0.37415602357279104,0.008763770997985827,320.3137928537084,319.4355659370842,4.726701875764287,5.70903523541721,321.560808959915,8.882084416141968,-0.4522974214996869,-0.43978072060130957,0.9993880523541709,0.9993819808087078,-0.4653003319611786,0.9991950570764868
392160,0.016448908675094204,0.01652202458910393,0.00034420631949994143,0.000490372002333997,0.01668090758389109,0.00040609118077685206,0.20838163365756096,0.20887138853560974,0.004399457186235954,0.005642174988019558,0.21134847341365856,0.005006728968459655,0.37294619713299093,0.3713355636946608,0.007650606870157903,0.007686826816761695,0.3746120048768486,0.008774315324947997,321.09504600701,320.21397061010146,4.73825860406689,5.72220862230087,322.34438012810995,8.903536717892926,-0.45390131373216547,-0.44137057570759186,0.9993873747002309,0.9993815603162164,-0.4669183600530096,0.9991941956051614
392159,0.016489126055717902,0.016561712443960878,0.00034504996243989226,0.0004907863170065149,0.016721134245569525,0.000406853378467238,0.20889112420440095,0.20937499462004885,0.004410240169535551,0.00564812933848039,0.21185796528019568,0.005016669235539213,0.3734018432371072,0.37178921442479085,0.007659976875959934,0.007694597397880687,0.37506965749844273,0.00878493539295597,321.8801194691299,320.99618166293794,4.749871982998427,5.735446192453568,323.131782940159,8.925125999064232,-0.45551662157248507,-0.4429717475604178,0.9993866922108893,0.9993811357916282,-0.46854790546201275,0.9991933210812878
392158,0.016529540580364273,0.01660159484712595,0.0003458977510453957,0.0004912024955779252,0.01676155809676599,0.0004075582437799136,0.20940311225392155,0.20988106936176465,0.004421076140468071,0.005654111228746927,0.2123699546558824,0.0050260476366093335,0.373859163485945,0.3722445320019806,0.007669381393775505,0.007702397548953157,0.3755289916722702,0.008795520062219394,322.66904133057386,321.7822270836804,4.761542430131102,5.748748640100874,323.92304556991445,8.946760298816232,-0.4571434673307815,-0.44458435741069446,0.9993860048342064,0.9993807070414451,-0.4701890915880669,0.9991924538920192
392157,0.01657015370218335,0.016641673232616158,0.00034674971594944836,0.0004916204779054877,0.01680218059096588,0.0004083394116557186,0.2099176162152334,0.21038963095724816,0.004431965490567746,0.005660120123399013,0.21288445994987718,0.00503620046330049,0.37431816815664476,0.37270152665861367,0.007678820635986425,0.007710227148170532,0.37599001772098767,0.008806231037118157,323.4618399579217,322.57213513548305,4.773270367151128,5.762116370741517,324.7181964681206,8.968573994133514,-0.4587819750707407,-0.4462085282476931,0.9993853125174958,0.9993802740688066,-0.4718420436002262,0.99919156431832
392156,0.01661096688864193,0.016681949048576762,0.0003476058880875952,0.0004920401168048865,0.01684300317702374,0.0004091576498061594,0.21043465467881772,0.210900697782266,0.004442908615235814,0.005666154617530862,0.21340149950640394,0.005046735526172837,0.37477886761488866,0.3731602087152298,0.007688294816808772,0.007718085713182067,0.37645274605424456,0.008817013314177587,324.2585439972269,323.36593435995474,4.785056219909525,5.7755497074593976,325.5172643411947,8.990528621279523,-0.46043227064113945,-0.44784438483031686,0.9993846152073113,0.999379836934322,-0.4735068884533442,0.9991906624386349
392155,0.016651981621700306,0.016722423757455685,0.0003484662987016734,0.0004924622416717612,0.01688402733710149,0.00040999068201813044,0.2109542464187654,0.21141428839407408,0.0044539059137883785,0.005672223069554453,0.21392109209777782,0.005057430168564353,0.37524127231588367,0.37362058858150377,0.007697804152313309,0.007725976828806689,0.3769171871735453,0.008827844801436934,325.059182377467,324.1636535805966,4.796900418473658,5.789049954260038,326.32027820376555,9.012602677272788,-0.46209448170806433,-0.4494920537190399,0.9993839128494323,0.9993793950446438,-0.47518375495091814,0.9991897522845323
392154,0.016693199397991642,0.016763098836180546,0.000349330979343613,0.0004928871316416201,0.01692525452994647,0.0004108919812451073,0.21147641039504947,0.21193042153366334,0.004464957789504975,0.005678328337717119,0.21444325618712873,0.005068819176426797,0.37570539280535814,0.3740826767572376,0.007707348860446182,0.007733901778234906,0.3773833516674253,0.00883875997680073,325.86378431404484,324.9653219062911,4.808803397179549,5.8026178697792945,327.1272673082303,9.034850410963294,-0.4637687377878381,-0.45115166330854906,0.999383205388851,0.999378948176321,-0.4768727737327061,0.9991888275018411
392153,0.01673462172900403,0.016803975776338284,0.00035019996187929365,0.0004933142250729306,0.01696668630515281,0.00041175635181873473,0.21200116575583128,0.21244911612803966,0.004476064649677872,0.005684464875870645,0.2149680114133995,0.005079850741542286,0.3761712397205718,0.37454648383336664,0.007716929161049907,0.007741858353762218,0.37785125022413046,0.008849690115147408,326.67237931234274,325.7709687348427,4.8207655946849695,5.81625337691805,327.9382612965883,9.057167419448273,-0.4654551702806564,-0.45282334386109024,0.9993824927697571,0.9993784966661544,-0.47857407739997093,0.9991879006790432
392152,0.01677625014126523,0.016845056084357508,0.00035107327849245894,0.0004937425106888353,0.017008324208594012,0.0004126556910834961,0.21252853183980097,0.21297039129253728,0.0044872269056621065,0.005690622643640896,0.21549537736218907,0.005091243885536156,0.37663882379134006,0.37501202049297855,0.007726545275884624,0.007749842495123265,0.3783208936229411,0.008860680996790889,327.48499717132864,326.5806237565712,4.832787454023337,5.829955953917844,328.75329008090813,9.079626390569096,-0.46715391250496685,-0.4545072275405486,0.9993817749355237,0.9993780411473779,-0.48028780047419617,0.9991869633857435
392151,0.01681808617653023,0.01688634128169353,0.0003519509616886901,0.0004941719874271461,0.017050169763189373,0.0004135214898108336,0.21305852817855359,0.21349426633316704,0.004498444972926262,0.005696801700249998,0.21602537331571078,0.005102313645249997,0.3771081558410718,0.3754792975123472,0.007736197428649667,0.007757854338892065,0.3787922927332487,0.00887168793670739,328.3016679872173,327.3943169579592,4.8448694226583955,5.8437260938026405,329.57238382175825,9.102159621545518,-0.4688650997326034,-0.4562034484472779,0.9993810518286916,0.9993775815785294,-0.48201407941715546,0.9991860237941934
392150,0.016860131391971556,0.016927832905016236,0.0003528330442994387,0.0004946029400213795,0.01709222456479287,0.0004144296932739432,0.21359117449899997,0.21402076074899995,0.004509719271104022,0.0057030049626566395,0.21655801949900003,0.005113819519047616,0.3775792467878217,0.3759483257619803,0.0077458858450054225,0.007765895208358756,0.37926545852536775,0.008882761477777893,329.1224221571853,328.2120786253541,4.857011952539745,5.857564580253272,330.3955730563127,9.124843863704777,-0.4705888692246898,-0.4579121426536954,0.9993803233909548,0.9993771177273124,-0.4837530527434728,0.9991850726002925
392149,0.01690238736037249,0.01696953250640071,0.00035371955948612074,0.0004950351533923057,0.01713449014812354,0.0004153883343603552,0.21412649072581452,0.2145498942345865,0.0045210502240464944,0.00570923035201005,0.2170933353373434,0.005125841929899494,0.37805210764535685,0.3764191162076812,0.007755610752595479,0.007773964353847456,0.37974040205793586,0.008893898445122528,329.9472903831432,329.0339393487258,4.869215500159192,5.871471702314211,331.22288852763177,9.147687968889965,-0.4723253602683477,-0.4596334482406701,0.9993795895631442,0.9993766496936107,-0.48550486095068424,0.9991841103578046
392148,0.016944855670323174,0.017011441653520785,0.00035461054074427216,0.00049546888903738,0.017176968121320198,0.0004163128864156793,0.21466449698391957,0.21508168668241204,0.004532438259875327,0.005715480554408059,0.21763134120502511,0.005137535738287151,0.3785267495242386,0.37689167991162636,0.007765372381069099,0.0077820630044047705,0.38021713449267586,0.008905059734898356,330.77630367556316,329.8599300254814,4.881480526607954,5.885448230531627,332.05436136312824,9.170608240851907,-0.4740747142142112,-0.4613675053347137,0.9993788502852119,0.9993761772594191,-0.48726964666409267,0.9991831442109377
392147,0.016987537926419705,0.017053561929845487,0.00035550602190776776,0.0004959043201571863,0.017219660089344044,0.00041722443781794125,0.21520521360100753,0.21561615818539043,0.004543883811036629,0.005721757373989897,0.21817205742972295,0.005149111914393937,0.3790031836329187,0.3773660280334562,0.007775170962103996,0.007790192022564445,0.38069566708768166,0.008916253044476206,331.6094933573656,330.69008186433655,4.893807497634742,5.8994948523258985,332.89002297865255,9.193626602571229,-0.47583707451478374,-0.46311445614600344,0.9993781054962146,0.9993757002651722,-0.48904755461431315,0.9991821727156158
